GSM1275862,GSM1275863,GSM1275866,GSM1275867
ENSG00000236104,979,577,1194,425
ENSG00000118503,461,683,633,462
ENSG00000153989,965,973,1092,771
ENSG00000124496,1146,548,1365,381
ENSG00000196735,0,0,0,0
ENSG00000137267,174,170,189,68
ENSG00000112212,1,1,4,2
ENSG00000213780,6,7,14,7
ENSG00000171453,297,323,293,178
ENSG00000196126,2,2,2,0
ENSG00000170542,256,278,348,296
ENSG00000096093,989,947,1159,654
ENSG00000112305,263,173,322,146
ENSG00000172432,1434,1267,1622,812
ENSG00000146197,69,88,227,134
ENSG00000186470,749,431,1341,607
ENSG00000111897,15364,15587,21462,16463
ENSG00000204052,9,13,8,6
ENSG00000137198,212,148,333,292
ENSG00000197442,1732,2434,1936,2011
ENSG00000137168,486,369,583,222
ENSG00000204390,131,116,199,79
ENSG00000239264,229,130,288,117
ENSG00000146221,18,21,42,15
ENSG00000124587,837,684,443,317
ENSG00000111913,175,53,96,48
ENSG00000249853,2,2,0,0
ENSG00000135324,0,4,0,2
ENSG00000197283,1200,1005,1311,631
ENSG00000111860,749,605,782,447
ENSG00000082269,365,208,344,242
ENSG00000131013,950,824,1234,681
ENSG00000189298,278,145,359,134
ENSG00000204314,180,136,202,61
ENSG00000204472,0,0,0,0
ENSG00000047579,342,342,356,228
ENSG00000262179,5,0,2,2
ENSG00000118515,2920,4645,3381,3147
ENSG00000118491,2,3,2,0
ENSG00000172426,25,10,20,7
ENSG00000204469,6586,5861,7675,4169
ENSG00000231852,1,1,7,0
ENSG00000080546,1261,950,1419,675
ENSG00000112183,61,20,93,57
ENSG00000168116,510,413,684,282
ENSG00000204366,339,172,293,105
ENSG00000154079,180,134,234,143
ENSG00000112378,10689,8361,15588,9722
ENSG00000137252,0,0,0,0
ENSG00000204438,630,529,682,393
ENSG00000198818,545,621,648,457
ENSG00000092820,960,1114,1779,865
ENSG00000203778,579,437,688,344
ENSG00000079689,0,0,0,0
ENSG00000164411,0,0,0,0
ENSG00000231925,1765,1732,2425,1346
ENSG00000196812,43,26,41,24
ENSG00000135535,13086,9970,14076,8862
ENSG00000205269,241,205,195,168
ENSG00000005700,1658,1290,2319,1266
ENSG00000048545,2,1,2,0
ENSG00000025796,3456,2940,5243,3219
ENSG00000093144,375,652,344,449
ENSG00000124532,413,366,537,290
ENSG00000172594,3454,4028,2986,2155
ENSG00000164451,0,0,2,0
ENSG00000050393,717,753,740,620
ENSG00000124788,3268,2273,3511,1301
ENSG00000204619,1725,1410,2149,1276
ENSG00000204642,260,164,80,44
ENSG00000198755,12539,11900,13272,6207
ENSG00000112031,127,125,145,84
ENSG00000186625,584,502,524,413
ENSG00000146350,207,149,220,128
ENSG00000135521,250,291,329,241
ENSG00000112818,0,0,0,0
ENSG00000112144,1154,1085,1333,802
ENSG00000112624,956,737,1128,672
ENSG00000120279,0,6,4,0
ENSG00000232629,0,0,0,0
ENSG00000112837,7894,2061,8104,1254
ENSG00000231389,8,6,170,87
ENSG00000001084,747,549,857,724
ENSG00000123552,351,373,312,208
ENSG00000154269,9,3,6,3
ENSG00000145949,92,121,76,83
ENSG00000137338,342,344,439,237
ENSG00000196284,108,102,118,82
ENSG00000203734,5,0,6,3
ENSG00000065029,660,593,912,469
ENSG00000091831,79,34,137,24
ENSG00000137274,214,149,247,80
ENSG00000112337,0,1,0,0
ENSG00000197935,105,56,93,38
ENSG00000137413,730,741,748,546
ENSG00000112139,1994,1021,3611,1271
ENSG00000198502,0,1,0,0
ENSG00000124802,143,128,158,102
ENSG00000112695,993,985,1107,787
ENSG00000112419,2277,1943,3240,2637
ENSG00000204610,0,0,0,0
ENSG00000161896,73,61,64,29
ENSG00000155906,561,545,900,484
ENSG00000241106,0,0,1,2
ENSG00000146386,320,342,202,178
ENSG00000197903,971,1034,1456,829
ENSG00000152818,4470,4163,6817,4355
ENSG00000124571,695,721,779,529
ENSG00000112290,853,1151,1144,934
ENSG00000203722,162,68,210,59
ENSG00000137210,797,704,898,600
ENSG00000111879,24,16,17,6
ENSG00000185130,3,0,2,0
ENSG00000272325,99,67,101,48
ENSG00000120254,1585,986,2216,603
ENSG00000079950,2090,2063,2073,1915
ENSG00000112208,2636,2213,3289,1412
ENSG00000112658,1705,2886,1871,1707
ENSG00000009765,0,4,0,2
ENSG00000124767,2477,2294,3218,2098
ENSG00000111799,66579,48746,89658,41049
ENSG00000234745,2360,1673,5630,2608
ENSG00000135596,1395,1715,1358,933
ENSG00000071994,1013,1011,1036,615
ENSG00000124491,0,0,0,0
ENSG00000112304,591,426,683,260
ENSG00000146376,656,675,642,524
ENSG00000204580,929,817,1132,601
ENSG00000156508,76016,65136,80615,40691
ENSG00000137266,250,79,199,56
ENSG00000158373,180,206,348,134
ENSG00000172179,0,0,0,1
ENSG00000204392,346,261,315,183
ENSG00000112365,425,423,473,246
ENSG00000164434,16,5,2,0
ENSG00000146122,773,1717,926,1385
ENSG00000204304,1484,1287,1991,827
ENSG00000137218,150,145,183,97
ENSG00000170915,444,323,405,174
ENSG00000124588,646,517,469,247
ENSG00000137392,0,0,0,0
ENSG00000180872,0,0,0,0
ENSG00000124743,8,0,4,8
ENSG00000146247,2659,1776,3065,1303
ENSG00000196586,2027,1901,2034,1807
ENSG00000175003,18,20,6,8
ENSG00000198704,0,0,0,0
ENSG00000196911,390,288,393,219
ENSG00000137261,17,7,11,0
ENSG00000204516,268,307,339,254
ENSG00000112312,201,182,154,103
ENSG00000203760,117,161,109,111
ENSG00000112539,0,0,0,1
ENSG00000112357,131,100,172,80
ENSG00000112759,987,666,1454,800
ENSG00000204542,0,0,0,0
ENSG00000285976,21,9,16,5
ENSG00000221988,330,250,304,189
ENSG00000204444,87,70,76,44
ENSG00000146215,0,2,0,2
ENSG00000120440,0,0,0,0
ENSG00000278224,3,0,3,4
ENSG00000184465,860,589,910,319
ENSG00000196260,0,0,1,0
ENSG00000203908,2,0,2,0
ENSG00000074706,46,36,41,32
ENSG00000203907,0,0,0,2
ENSG00000152661,4436,2777,6474,3617
ENSG00000112619,342,251,343,110
ENSG00000124678,0,0,4,0
ENSG00000213066,495,310,606,276
ENSG00000118432,0,4,0,0
ENSG00000204435,355,361,505,259
ENSG00000188056,1,0,2,0
ENSG00000083099,934,724,1205,630
ENSG00000172673,0,0,0,0
ENSG00000168566,550,556,529,442
ENSG00000112308,3970,2966,4558,2490
ENSG00000214736,12,5,14,9
ENSG00000213676,2352,2069,2291,1141
ENSG00000135338,436,337,493,303
ENSG00000204301,17,26,24,6
ENSG00000031691,79,72,127,86
ENSG00000008083,323,310,381,240
ENSG00000112149,346,197,228,67
ENSG00000146039,0,0,0,0
ENSG00000146410,23,26,31,25
ENSG00000112195,0,0,0,0
ENSG00000028839,282,224,324,140
ENSG00000137204,2,0,0,0
ENSG00000112773,1546,597,1670,374
ENSG00000064995,501,463,705,389
ENSG00000118526,9217,12402,7209,4692
ENSG00000112078,3785,4057,3929,3928
ENSG00000010818,3249,2130,3533,1450
ENSG00000124731,4,4,0,0
ENSG00000146232,197,161,117,59
ENSG00000153046,952,755,911,418
ENSG00000164488,0,0,0,0
ENSG00000180596,76,85,305,114
ENSG00000112742,37,31,31,9
ENSG00000069122,0,0,2,0
ENSG00000112769,23855,19827,31931,15279
ENSG00000125337,4,0,1,2
ENSG00000164485,0,0,0,0
ENSG00000124818,0,1,1,0
ENSG00000156711,206,286,347,359
ENSG00000244694,1033,669,386,133
ENSG00000170734,2430,1629,2767,1121
ENSG00000204599,438,270,547,280
ENSG00000186439,0,0,0,0
ENSG00000187626,320,254,358,203
ENSG00000204590,3368,3271,3623,1941
ENSG00000112303,6,4,2,0
ENSG00000124523,435,323,499,318
ENSG00000096088,0,0,0,0
ENSG00000112739,2654,2669,3045,1807
ENSG00000137269,154,196,193,151
ENSG00000204475,0,0,0,0
ENSG00000124574,962,921,1212,612
ENSG00000111962,1113,928,1051,815
ENSG00000112053,2,6,5,0
ENSG00000111832,1006,977,1370,864
ENSG00000078401,9,16,28,15
ENSG00000065308,17703,17840,18683,13116
ENSG00000272398,10,0,2,0
ENSG00000071242,12043,20000,14906,14134
ENSG00000170927,0,0,0,0
ENSG00000112715,5911,2086,5503,859
ENSG00000272047,1231,1060,1604,1101
ENSG00000197498,536,497,657,404
ENSG00000204569,1803,1175,2077,1101
ENSG00000112118,999,839,975,550
ENSG00000137393,63,290,160,284
ENSG00000153157,2,6,1,2
ENSG00000083097,775,459,963,301
ENSG00000232810,0,0,0,0
ENSG00000137331,165,43,187,60
ENSG00000111846,33,59,32,79
ENSG00000112210,1922,1688,3686,1661
ENSG00000173214,228,231,241,161
ENSG00000146263,394,282,457,208
ENSG00000286105,0,0,0,0
ENSG00000204564,125,142,189,103
ENSG00000112561,182,117,136,60
ENSG00000146276,0,0,0,0
ENSG00000164530,34,6,595,93
ENSG00000112200,1167,1011,1437,813
ENSG00000203909,0,0,0,0
ENSG00000182747,0,0,0,0
ENSG00000155085,302,134,354,128
ENSG00000118690,52,99,124,103
ENSG00000204256,5739,4975,6630,3152
ENSG00000206503,3364,2555,8474,3703
ENSG00000204427,94,76,83,52
ENSG00000112394,4,11,2,0
ENSG00000079931,11430,6079,10488,5869
ENSG00000178199,0,4,7,4
ENSG00000111816,270,90,208,52
ENSG00000124795,3606,3447,4329,3231
ENSG00000214338,49,34,53,16
ENSG00000204536,486,360,563,246
ENSG00000146469,0,0,0,0
ENSG00000241404,44,85,87,28
ENSG00000131016,72021,35707,202734,46511
ENSG00000131023,1353,1129,1595,866
ENSG00000135315,546,418,599,285
ENSG00000179344,0,0,0,0
ENSG00000112339,1474,1317,2074,1135
ENSG00000112559,29,5,2,4
ENSG00000272514,0,0,2,0
ENSG00000124568,0,0,0,0
ENSG00000024862,380,406,543,320
ENSG00000085511,1553,958,1186,497
ENSG00000189367,4,30,33,28
ENSG00000146411,1601,755,2442,693
ENSG00000146151,8,8,0,0
ENSG00000145996,315,207,294,157
ENSG00000137203,31,30,112,17
ENSG00000151914,31888,21296,31486,12783
ENSG00000124813,187,228,247,190
ENSG00000112584,1921,1556,2396,1284
ENSG00000153162,73,68,170,315
ENSG00000112796,128,62,112,40
ENSG00000010704,873,540,972,564
ENSG00000146281,601,737,666,629
ENSG00000171217,12,12,17,2
ENSG00000164627,62,48,30,25
ENSG00000137288,732,562,739,334
ENSG00000180113,60,86,105,119
ENSG00000183826,782,752,1004,706
ENSG00000146453,2,0,2,0
ENSG00000164626,0,0,0,0
ENSG00000137285,40,41,102,24
ENSG00000111850,229,187,320,144
ENSG00000137434,15,8,3,3
ENSG00000096092,718,830,622,520
ENSG00000055208,3062,2497,3442,2281
ENSG00000118523,4847,7058,12642,14443
ENSG00000120262,104,79,259,146
ENSG00000249481,0,0,3,0
ENSG00000112425,235,250,229,177
ENSG00000168994,1243,2390,1641,2901
ENSG00000112651,62,66,67,38
ENSG00000135336,871,750,1169,658
ENSG00000135537,117,126,127,99
ENSG00000146352,2,1,2,0
ENSG00000137337,894,734,967,596
ENSG00000180537,180,229,88,93
ENSG00000112077,0,0,0,0
ENSG00000230062,0,0,0,0
ENSG00000137312,4497,4597,5410,3444
ENSG00000269964,0,0,0,0
ENSG00000196569,7422,32845,12651,24077
ENSG00000146285,0,0,0,0
ENSG00000008196,2,2,1,2
ENSG00000145979,184,171,224,121
ENSG00000111877,307,245,328,159
ENSG00000124772,21,15,31,15
ENSG00000120278,1332,856,1339,486
ENSG00000204576,470,282,578,224
ENSG00000178425,895,428,1023,374
ENSG00000096060,436,8099,651,6677
ENSG00000004809,0,0,0,0
ENSG00000112159,2190,1888,2091,1225
ENSG00000118496,1559,1454,2022,1649
ENSG00000244355,0,0,0,0
ENSG00000164414,439,390,536,316
ENSG00000152034,0,0,0,4
ENSG00000111981,45,32,134,61
ENSG00000232040,11,0,16,12
ENSG00000164674,158,75,232,94
ENSG00000124701,2,4,0,2
ENSG00000096654,352,197,364,151
ENSG00000137177,5576,5560,7202,4861
ENSG00000146250,647,82,1785,174
ENSG00000204482,2,5,0,0
ENSG00000135299,138,122,214,130
ENSG00000112182,248,263,252,188
ENSG00000137216,1090,1000,1354,654
ENSG00000096401,1384,1546,1766,1122
ENSG00000135549,10,1,12,6
ENSG00000153303,0,0,2,0
ENSG00000151917,667,381,771,291
ENSG00000203872,33,22,39,15
ENSG00000204410,45,41,65,23
ENSG00000112562,2,3,6,11
ENSG00000130338,1122,719,1205,535
ENSG00000091844,260,131,114,47
ENSG00000130396,1015,874,971,574
ENSG00000112110,1007,1019,1204,693
ENSG00000156564,0,0,0,0
ENSG00000124602,4,8,6,5
ENSG00000112473,5655,4616,6408,3143
ENSG00000224586,0,0,0,0
ENSG00000111817,7047,6673,7953,6215
ENSG00000112242,528,489,720,431
ENSG00000204538,3,2,8,3
ENSG00000014123,1446,1125,1610,1016
ENSG00000231500,13289,13311,13363,6395
ENSG00000188820,2,2,0,0
ENSG00000047936,0,4,1,4
ENSG00000135316,2250,2536,2170,1749
ENSG00000204348,452,443,499,246
ENSG00000013375,1977,1405,2516,1032
ENSG00000112309,7,6,4,3
ENSG00000204540,22,32,58,25
ENSG00000111845,299,244,280,141
ENSG00000228727,4,2,5,0
ENSG00000287541,0,0,0,0
ENSG00000213935,0,2,3,0
ENSG00000239696,0,0,0,0
ENSG00000244167,4,8,9,0
ENSG00000271077,0,0,0,0
ENSG00000272745,0,1,0,0
ENSG00000229091,0,1,0,0
ENSG00000236712,0,0,0,0
ENSG00000236414,0,0,0,0
ENSG00000261809,0,0,0,0
ENSG00000270611,0,0,0,0
ENSG00000226323,0,0,0,0
ENSG00000214998,6,3,4,2
ENSG00000273230,214,208,217,166
ENSG00000223866,0,0,0,0
ENSG00000218823,14,6,14,13
ENSG00000231525,1,0,0,0
ENSG00000230370,0,0,0,0
ENSG00000235828,0,0,1,1
ENSG00000267055,0,0,0,0
ENSG00000237070,0,0,0,0
ENSG00000235431,0,0,0,0
ENSG00000229533,0,1,0,0
ENSG00000236510,0,0,2,0
ENSG00000232821,16,30,24,10
ENSG00000197320,0,0,0,0
ENSG00000234356,25,28,21,26
ENSG00000230879,0,0,0,0
ENSG00000226827,0,0,0,0
ENSG00000233876,1,0,1,1
ENSG00000283321,0,0,0,0
ENSG00000225816,0,0,0,0
ENSG00000270314,0,0,0,0
ENSG00000225974,0,0,0,0
ENSG00000229379,0,0,0,0
ENSG00000213860,49,54,60,19
ENSG00000229949,7,5,9,4
ENSG00000233830,2337,2043,2436,1267
ENSG00000283549,0,0,0,0
ENSG00000235464,0,0,0,0
ENSG00000236318,2,0,0,1
ENSG00000234839,0,0,0,0
ENSG00000235859,34,36,82,39
ENSG00000272638,0,0,0,0
ENSG00000213781,0,0,0,0
ENSG00000235574,6,9,5,5
ENSG00000273014,19,11,18,10
ENSG00000271185,0,0,0,0
ENSG00000288525,0,0,0,0
ENSG00000179460,0,0,0,0
ENSG00000237713,0,0,0,0
ENSG00000279104,0,0,0,0
ENSG00000232627,0,0,0,0
ENSG00000227015,0,0,0,0
ENSG00000223970,2,1,1,0
ENSG00000287953,0,0,0,0
ENSG00000281404,5,8,14,16
ENSG00000229478,0,0,1,0
ENSG00000232161,0,0,0,0
ENSG00000231232,0,0,0,0
ENSG00000236529,3,10,22,6
ENSG00000227489,0,0,0,0
ENSG00000227426,0,0,0,0
ENSG00000232612,0,0,0,0
ENSG00000227344,226,160,215,125
ENSG00000224101,0,0,0,0
ENSG00000280920,0,0,0,0
ENSG00000221900,0,0,0,0
ENSG00000286404,0,0,0,0
ENSG00000230271,0,0,0,0
ENSG00000225286,0,0,2,0
ENSG00000223893,0,0,0,0
ENSG00000224519,0,0,0,0
ENSG00000179342,58,65,74,39
ENSG00000275295,0,0,0,0
ENSG00000231484,0,0,0,0
ENSG00000224368,0,0,0,0
ENSG00000255690,42,8,9,1
ENSG00000236261,0,0,0,0
ENSG00000250923,0,0,0,0
ENSG00000251451,0,0,0,0
ENSG00000238090,0,0,0,0
ENSG00000224484,0,0,0,0
ENSG00000224706,0,0,0,0
ENSG00000236531,0,0,0,0
ENSG00000279785,0,0,0,0
ENSG00000287521,0,0,0,0
ENSG00000234359,0,0,0,0
ENSG00000229459,1,0,0,1
ENSG00000270749,0,0,0,0
ENSG00000281593,0,0,0,0
ENSG00000236046,0,0,0,0
ENSG00000226421,31,22,17,20
ENSG00000271696,0,0,0,0
ENSG00000271194,0,0,0,0
ENSG00000234686,0,0,0,0
ENSG00000234467,0,0,0,0
ENSG00000249773,0,0,0,0
ENSG00000235379,0,0,0,0
ENSG00000236907,0,0,0,0
ENSG00000226392,0,0,0,0
ENSG00000232975,0,0,0,0
ENSG00000234085,0,0,0,0
ENSG00000236638,0,0,0,0
ENSG00000233420,0,0,0,0
ENSG00000228928,9,7,8,11
ENSG00000231523,0,0,0,0
ENSG00000231299,0,0,0,0
ENSG00000233782,0,0,0,0
ENSG00000238124,0,0,0,0
ENSG00000233918,0,0,0,0
ENSG00000227979,0,0,0,0
ENSG00000227545,0,0,0,0
ENSG00000229627,0,0,0,0
ENSG00000219807,0,0,0,0
ENSG00000225537,0,0,0,0
ENSG00000234500,10,2,17,5
ENSG00000230356,25,10,21,16
ENSG00000250618,0,0,0,0
ENSG00000225701,0,0,0,0
ENSG00000233960,0,0,0,0
ENSG00000270763,0,0,0,0
ENSG00000237160,0,0,0,0
ENSG00000231763,0,0,0,0
ENSG00000234312,0,0,0,0
ENSG00000286987,0,0,0,0
ENSG00000228627,0,0,0,0
ENSG00000228085,0,0,0,0
ENSG00000227982,0,0,0,0
ENSG00000244510,0,0,0,1
ENSG00000225371,0,0,0,0
ENSG00000271306,0,0,0,0
ENSG00000236610,0,0,0,0
ENSG00000230796,0,0,0,0
ENSG00000237760,0,0,0,0
ENSG00000224551,0,0,0,0
ENSG00000230196,0,0,0,0
ENSG00000237709,1,3,1,0
ENSG00000270812,0,0,0,0
ENSG00000270957,0,0,0,0
ENSG00000228751,0,0,0,0
ENSG00000203462,0,0,0,0
ENSG00000164645,0,0,0,0
ENSG00000228429,0,0,0,0
ENSG00000233454,0,0,0,0
ENSG00000224475,0,0,0,0
ENSG00000284627,0,0,0,0
ENSG00000281332,35,35,75,53
ENSG00000231812,0,0,0,3
ENSG00000233539,0,0,2,0
ENSG00000227298,0,0,0,0
ENSG00000286908,0,0,0,0
ENSG00000237639,0,0,0,0
ENSG00000224653,0,0,0,0
ENSG00000235454,30,28,46,31
ENSG00000232418,0,0,0,0
ENSG00000213717,0,0,0,0
ENSG00000224370,0,0,0,0
ENSG00000232097,0,0,1,0
ENSG00000226046,0,0,0,0
ENSG00000235639,0,0,0,0
ENSG00000237551,0,1,0,0
ENSG00000224223,0,0,0,0
ENSG00000271159,0,0,0,0
ENSG00000230614,0,5,6,2
ENSG00000261535,0,0,0,0
ENSG00000227948,0,0,0,0
ENSG00000223836,0,0,0,0
ENSG00000232072,0,0,0,0
ENSG00000237818,0,1,0,0
ENSG00000232165,0,0,0,0
ENSG00000234826,0,2,0,0
ENSG00000231153,0,0,0,0
ENSG00000250756,0,0,0,0
ENSG00000243243,2,4,6,3
ENSG00000230192,0,0,0,0
ENSG00000278424,0,0,0,0
ENSG00000231638,0,0,6,0
ENSG00000275834,1,0,0,1
ENSG00000287827,0,0,0,0
ENSG00000280347,125,141,166,109
ENSG00000225535,2,8,3,5
ENSG00000260997,0,0,0,0
ENSG00000232385,21,2,7,4
ENSG00000244657,0,0,0,0
ENSG00000226744,0,0,0,0
ENSG00000237236,0,0,0,0
ENSG00000229982,0,0,0,0
ENSG00000236748,0,0,0,0
ENSG00000271368,0,0,0,0
ENSG00000226770,0,0,0,0
ENSG00000214342,1,1,0,0
ENSG00000234304,0,0,0,0
ENSG00000182111,0,0,0,0
ENSG00000279326,0,0,0,0
ENSG00000243621,0,0,0,0
ENSG00000237064,51,62,71,30
ENSG00000236460,0,0,0,0
ENSG00000213744,0,0,0,0
ENSG00000231556,0,0,0,0
ENSG00000239648,0,0,0,0
ENSG00000226624,4,2,1,4
ENSG00000230520,1,1,0,1
ENSG00000230682,0,0,0,0
ENSG00000273489,0,0,0,3
ENSG00000287186,0,0,2,0
ENSG00000225572,2,3,2,0
ENSG00000225308,36,13,37,18
ENSG00000205174,0,0,0,0
ENSG00000240677,0,0,0,0
ENSG00000232199,0,0,0,0
ENSG00000226962,0,0,0,0
ENSG00000225583,0,0,0,0
ENSG00000223886,0,0,0,0
ENSG00000231295,0,0,0,0
ENSG00000269955,0,0,0,0
ENSG00000103200,0,0,0,0
ENSG00000226671,1,0,0,0
ENSG00000270516,0,0,0,0
ENSG00000234358,0,1,0,0
ENSG00000240579,0,0,0,0
ENSG00000236105,31,31,30,23
ENSG00000270997,0,0,0,0
ENSG00000230386,0,0,0,0
ENSG00000237466,0,0,0,0
ENSG00000231923,7,5,14,9
ENSG00000279265,6,13,9,6
ENSG00000223514,0,0,0,0
ENSG00000278894,0,0,0,0
ENSG00000233423,0,0,0,0
ENSG00000228540,0,0,2,0
ENSG00000254270,217,264,278,176
ENSG00000224138,14,15,12,15
ENSG00000224545,0,0,0,0
ENSG00000231931,3,1,1,0
ENSG00000272219,0,0,0,2
ENSG00000241661,1,0,3,1
ENSG00000279086,3,9,12,11
ENSG00000237754,0,0,0,0
ENSG00000253183,8,6,7,4
ENSG00000224547,0,0,0,0
ENSG00000228030,0,0,0,0
ENSG00000243554,0,0,0,0
ENSG00000223948,0,0,0,0
ENSG00000231234,0,0,0,0
ENSG00000241136,0,0,0,0
ENSG00000279288,0,0,0,0
ENSG00000233951,0,0,0,0
ENSG00000224134,0,0,0,0
ENSG00000213261,684,772,716,454
ENSG00000243099,4,8,6,4
ENSG00000225959,0,0,0,0
ENSG00000270729,0,0,0,0
ENSG00000232145,0,0,0,0
ENSG00000236238,1,0,0,1
ENSG00000273377,0,0,0,0
ENSG00000213238,0,0,0,0
ENSG00000223721,0,0,0,0
ENSG00000242280,0,0,0,0
ENSG00000127362,2,4,6,4
ENSG00000241345,0,0,0,0
ENSG00000272604,41,48,54,34
ENSG00000243746,2,3,2,3
ENSG00000231244,0,0,0,0
ENSG00000236395,0,0,0,0
ENSG00000230189,4,0,2,0
ENSG00000231167,67,63,94,62
ENSG00000227968,57,47,75,42
ENSG00000229532,0,0,0,0
ENSG00000236503,1,3,2,0
ENSG00000270923,12,9,7,0
ENSG00000236281,31,49,75,46
ENSG00000213237,2,5,1,1
ENSG00000226066,0,0,0,0
ENSG00000204990,0,0,0,0
ENSG00000270512,0,0,0,0
ENSG00000127366,10,9,25,9
ENSG00000236928,0,0,0,0
ENSG00000224375,0,0,0,0
ENSG00000214035,1,0,1,0
ENSG00000234224,0,0,0,0
ENSG00000234927,0,0,0,0
ENSG00000241926,0,0,0,0
ENSG00000214815,2,5,2,1
ENSG00000225918,0,0,1,0
ENSG00000244565,0,0,0,0
ENSG00000285841,0,0,0,0
ENSG00000224354,0,0,0,0
ENSG00000261629,0,0,0,0
ENSG00000236343,0,0,0,0
ENSG00000242072,0,2,0,0
ENSG00000226592,0,0,0,0
ENSG00000236386,0,0,0,0
ENSG00000283041,0,0,0,0
ENSG00000234658,0,0,0,0
ENSG00000279043,0,0,0,0
ENSG00000232968,0,0,0,0
ENSG00000231839,2,2,2,0
ENSG00000226999,0,0,0,0
ENSG00000229603,0,0,0,0
ENSG00000261624,0,0,0,0
ENSG00000261778,0,0,0,0
ENSG00000234995,0,0,0,0
ENSG00000267052,3,2,7,2
ENSG00000287184,0,0,0,0
ENSG00000224104,0,0,0,0
ENSG00000229435,0,0,0,0
ENSG00000206895,0,0,0,0
ENSG00000264474,0,0,0,0
ENSG00000212422,0,0,0,0
ENSG00000201218,0,0,0,0
ENSG00000201747,0,0,0,0
ENSG00000201774,0,0,0,0
ENSG00000222974,0,0,0,0
ENSG00000278569,0,0,0,0
ENSG00000199473,0,0,0,0
ENSG00000195024,0,0,0,0
ENSG00000200753,0,0,0,0
ENSG00000221783,0,0,0,0
ENSG00000243633,0,0,0,0
ENSG00000212264,0,0,0,0
ENSG00000207771,0,0,0,0
ENSG00000283237,0,0,0,0
ENSG00000251999,0,0,0,0
ENSG00000202431,0,0,0,0
ENSG00000207573,0,0,0,0
ENSG00000283461,0,0,0,0
ENSG00000242653,0,0,0,0
ENSG00000221325,0,0,0,0
ENSG00000222869,0,0,0,0
ENSG00000200113,0,0,0,0
ENSG00000201566,0,0,0,0
ENSG00000264069,0,0,0,0
ENSG00000252983,0,0,0,0
ENSG00000223258,0,0,0,0
ENSG00000206838,1,2,2,0
ENSG00000201772,8,5,3,7
ENSG00000200656,0,0,0,0
ENSG00000277184,0,0,0,0
ENSG00000222154,0,0,0,0
ENSG00000242650,0,0,0,0
ENSG00000222355,0,0,0,0
ENSG00000199629,0,0,0,0
ENSG00000206603,0,0,0,0
ENSG00000200471,0,0,0,0
ENSG00000223330,0,0,0,0
ENSG00000202296,0,0,0,0
ENSG00000253028,0,0,0,0
ENSG00000207443,0,0,0,0
ENSG00000199231,0,0,0,0
ENSG00000206634,5,3,2,2
ENSG00000206785,0,0,0,0
ENSG00000200670,0,0,0,0
ENSG00000222428,0,0,0,0
ENSG00000201560,0,0,0,0
ENSG00000252126,0,0,0,0
ENSG00000200786,0,0,0,0
ENSG00000206818,0,0,0,0
ENSG00000200397,0,0,1,0
ENSG00000278236,1,1,3,0
ENSG00000206763,0,0,0,0
ENSG00000222220,0,0,0,0
ENSG00000201607,0,0,0,0
ENSG00000239030,0,0,0,0
ENSG00000199475,0,0,0,0
ENSG00000266318,0,0,0,0
ENSG00000266668,0,0,0,0
ENSG00000207045,0,0,0,0
ENSG00000207115,0,0,0,0
ENSG00000277946,0,0,0,0
ENSG00000252872,0,0,0,0
ENSG00000274409,0,0,0,0
ENSG00000208025,0,0,0,0
ENSG00000277124,0,0,0,0
ENSG00000274709,0,0,0,0
ENSG00000207094,0,0,0,0
ENSG00000244318,0,0,0,0
ENSG00000252824,1,0,0,0
ENSG00000251978,0,0,0,0
ENSG00000199224,0,0,0,0
ENSG00000202377,0,0,0,0
ENSG00000252023,0,0,0,0
ENSG00000252704,0,0,0,0
ENSG00000212628,0,0,0,0
ENSG00000264425,2,1,8,1
ENSG00000222346,0,0,0,0
ENSG00000213167,0,0,0,0
ENSG00000271739,0,0,0,0
ENSG00000202225,0,0,0,0
ENSG00000284135,0,0,0,0
ENSG00000201465,0,0,0,0
ENSG00000252820,0,0,0,0
ENSG00000199971,0,0,0,0
ENSG00000222514,0,0,0,0
ENSG00000284028,0,0,0,0
ENSG00000206705,0,0,0,0
ENSG00000252332,0,0,0,0
ENSG00000199764,0,0,0,0
ENSG00000199283,0,0,0,0
ENSG00000223212,0,0,0,0
